@RELATION GENERIC
@ATTRIBUTE demo1 REAL
@ATTRIBUTE demo2 {1.000000,0.000000}
@ATTRIBUTE demo3 REAL
@ATTRIBUTE demo4 REAL
@ATTRIBUTE demo5 {1.000000,0.000000}
@ATTRIBUTE psych1 REAL
@ATTRIBUTE psych2 REAL
@ATTRIBUTE psych3 REAL
@ATTRIBUTE psych4 REAL
@ATTRIBUTE psych5 REAL
@ATTRIBUTE psych6 REAL
@ATTRIBUTE psych7 REAL
@ATTRIBUTE psych8 REAL
@ATTRIBUTE psych9 REAL
@ATTRIBUTE psych10 REAL
@ATTRIBUTE psych11 REAL
@ATTRIBUTE psych12 REAL
@ATTRIBUTE psych13 REAL
@ATTRIBUTE psych14 REAL
@ATTRIBUTE psych15 REAL
@ATTRIBUTE psych16 REAL
@ATTRIBUTE psych17 REAL
@ATTRIBUTE history1 REAL
@ATTRIBUTE history2 REAL
@ATTRIBUTE history3 REAL
@ATTRIBUTE history4 REAL
@ATTRIBUTE history5 REAL
@ATTRIBUTE history6 REAL
@ATTRIBUTE history7 REAL
@ATTRIBUTE history8 REAL
@ATTRIBUTE history9 REAL
@ATTRIBUTE history10 REAL
@ATTRIBUTE history11 REAL
@ATTRIBUTE history12 REAL
@ATTRIBUTE history13 REAL
@ATTRIBUTE history14 REAL
@ATTRIBUTE history15 REAL
@ATTRIBUTE history16 REAL
@ATTRIBUTE history17 REAL
@ATTRIBUTE genetic1 REAL
@ATTRIBUTE genetic2 REAL
@ATTRIBUTE genetic3 REAL
@ATTRIBUTE genetic4 REAL
@ATTRIBUTE genetic5 REAL
@ATTRIBUTE genetic6 REAL
@ATTRIBUTE genetic7 REAL
@ATTRIBUTE genetic8 REAL
@ATTRIBUTE genetic9 REAL
@ATTRIBUTE genetic10 REAL
@ATTRIBUTE genetic11 REAL
@ATTRIBUTE genetic12 REAL
@ATTRIBUTE genetic13 REAL
@ATTRIBUTE genetic14 REAL
@ATTRIBUTE genetic15 REAL
@ATTRIBUTE genetic16 REAL
@ATTRIBUTE genetic17 REAL
@ATTRIBUTE brain1 REAL
@ATTRIBUTE brain2 REAL
@ATTRIBUTE brain3 REAL
@ATTRIBUTE brain4 REAL
@ATTRIBUTE brain5 REAL
@ATTRIBUTE brain6 REAL
@ATTRIBUTE class {1.000000,0.000000}
@DATA
14.832877,1.000000,4.000000,16.000000,1.000000,0.033900,119.000000,111.000000,29.000000,24.000000,24.000000,29.000000,2.800000,3.000000,3.000000,2.142857,3.000000,2.416667,2.000000,2.166667,2.166667,1.333333,0.250000,0.500000,0.000000,0.170000,0.000000,0.330000,0.000000,-1.250000,1.130000,-0.330000,-1.330000,-1.400000,-0.330000,-0.140000,0.000000,1.000000,0.000000,1.000000,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,-0.000308,0.001315,-0.000274,0.000302,-0.000070,-0.000606,1.000000
14.517808,1.000000,4.000000,24.000000,1.000000,0.004590,104.000000,109.000000,24.000000,16.000000,19.000000,30.000000,2.600000,2.400000,2.400000,2.000000,2.200000,2.083333,1.750000,2.166667,2.416667,3.166667,0.250000,0.500000,0.000000,0.000000,0.000000,0.670000,0.140000,-1.500000,1.000000,-2.000000,-1.670000,-1.400000,-0.330000,-0.290000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000226,0.003466,-0.000199,0.000399,-0.000241,-0.000475,1.000000
14.939726,0.000000,4.000000,17.000000,1.000000,0.003110,112.000000,115.000000,20.000000,19.000000,24.000000,35.000000,2.400000,2.200000,2.200000,2.142857,2.800000,1.833333,2.000000,2.333333,2.250000,3.083333,0.500000,0.500000,0.330000,0.170000,0.200000,0.000000,0.290000,-0.500000,0.880000,-0.670000,-0.830000,-0.800000,-0.670000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,0.000205,0.000055,-0.000334,-0.000066,0.000084,-0.000695,1.000000
13.846575,1.000000,4.000000,17.000000,0.000000,0.001550,81.000000,92.000000,18.000000,27.000000,27.000000,34.000000,2.600000,2.800000,2.800000,2.285714,1.800000,2.333333,2.250000,2.500000,2.333333,1.583333,0.500000,0.630000,0.330000,0.170000,0.200000,0.330000,0.570000,-1.250000,0.630000,-1.330000,-0.500000,-1.000000,-0.670000,0.140000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.001432,-0.000953,-0.001472,0.001673,0.000100,-0.000501,1.000000
15.734247,1.000000,4.000000,20.000000,1.000000,0.064600,115.550000,115.820000,20.000000,22.000000,25.000000,32.000000,2.400000,2.400000,2.400000,2.428571,2.400000,2.583333,2.416667,2.416667,2.083333,2.166667,0.000000,0.130000,0.000000,0.000000,0.000000,0.000000,0.140000,-1.250000,0.880000,-1.670000,-1.170000,-0.800000,-0.670000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,2.000000,0.000000,2.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-0.000216,0.000401,0.000305,-0.000503,0.000356,-0.000492,1.000000
14.805479,0.000000,4.000000,14.000000,1.000000,0.013100,88.000000,83.000000,25.000000,21.000000,30.000000,32.000000,2.800000,2.000000,2.000000,2.000000,2.800000,1.833333,1.666667,2.583333,2.666667,2.083333,0.250000,0.130000,0.000000,0.170000,0.000000,0.330000,0.000000,-1.250000,0.880000,-1.000000,-1.170000,-1.200000,-0.670000,-0.430000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,1.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,2.000000,0.000000,-0.000057,-0.000639,-0.001862,0.000023,-0.000660,-0.000666,1.000000
14.591781,1.000000,4.000000,19.000000,1.000000,0.002350,106.000000,134.000000,33.000000,27.000000,31.000000,41.000000,2.200000,2.200000,2.200000,1.000000,2.600000,1.083333,2.750000,3.333333,3.166667,2.333333,0.500000,0.630000,0.330000,0.330000,0.400000,0.000000,0.430000,-1.250000,1.500000,-1.000000,-1.500000,-1.200000,-0.670000,-0.860000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,-0.000118,0.001336,0.000524,-0.000126,0.000232,-0.000487,1.000000
14.967123,0.000000,3.000000,16.771429,0.000000,0.020200,94.000000,103.000000,29.000000,19.000000,30.000000,27.000000,2.000000,2.000000,2.000000,2.571429,2.200000,1.666667,2.000000,2.583333,2.750000,2.333333,0.500000,0.500000,0.000000,0.000000,0.000000,0.670000,0.430000,-1.250000,1.130000,-1.000000,-0.830000,-0.800000,0.000000,0.290000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000314,0.001255,-0.000448,0.000321,0.000305,-0.000715,1.000000
14.191781,0.000000,3.000000,12.000000,1.000000,0.002080,137.000000,117.000000,18.000000,15.000000,19.000000,29.000000,2.200000,2.200000,2.200000,2.000000,2.200000,1.583333,2.083333,1.583333,2.333333,2.166667,0.750000,0.630000,0.330000,0.330000,0.200000,1.000000,0.140000,-0.500000,1.000000,-1.000000,-0.500000,-0.800000,0.000000,0.140000,0.000000,1.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,-0.000123,0.003578,-0.000379,-0.000632,0.000116,-0.000535,1.000000
14.493151,0.000000,3.000000,19.000000,1.000000,0.015000,92.000000,109.000000,25.000000,18.000000,31.000000,30.000000,2.000000,3.000000,3.000000,2.000000,2.800000,3.083333,2.333333,2.333333,2.250000,2.583333,0.750000,0.630000,0.000000,0.000000,0.200000,0.330000,0.290000,-1.000000,1.380000,-1.330000,-1.000000,-1.200000,-1.000000,-0.140000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,2.000000,1.000000,1.000000,-0.000111,0.004027,0.000358,-0.001107,0.000047,-0.000530,1.000000
15.778082,1.000000,4.000000,21.000000,1.000000,0.018200,111.161290,110.645161,22.000000,29.000000,31.000000,33.000000,2.800000,1.800000,1.800000,1.285714,2.800000,0.500000,1.666667,2.500000,3.333333,2.333333,0.500000,0.500000,0.330000,0.170000,0.000000,0.670000,0.000000,-1.500000,1.000000,-1.330000,-1.170000,-1.000000,0.000000,0.140000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000819,-0.000933,-0.000342,-0.000593,-0.000321,-0.000253,1.000000
13.950685,0.000000,2.000000,21.000000,1.000000,0.000634,110.000000,128.000000,26.000000,22.000000,19.000000,27.000000,2.400000,2.200000,2.200000,2.714286,2.600000,2.916667,2.500000,1.583333,2.166667,2.083333,0.500000,0.380000,0.000000,0.330000,0.000000,0.330000,0.140000,-0.250000,-0.130000,-2.000000,-1.000000,-1.200000,0.000000,-0.430000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,2.000000,1.000000,0.000169,0.002113,0.000674,-0.000415,-0.000100,-0.000275,1.000000
14.095890,1.000000,4.000000,18.000000,0.000000,0.007010,110.000000,122.000000,33.000000,24.000000,31.000000,36.000000,2.200000,3.200000,3.200000,1.857143,2.400000,2.500000,1.833333,3.083333,2.250000,1.500000,1.000000,0.380000,0.330000,0.670000,0.400000,0.000000,0.140000,-1.250000,1.000000,-1.330000,-1.170000,-1.400000,-0.670000,0.570000,0.000000,1.000000,0.000000,1.000000,2.000000,0.000000,2.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000030,-0.000455,0.000313,-0.000867,-0.000327,-0.000242,1.000000
14.284932,0.000000,4.000000,21.000000,1.000000,0.003120,106.000000,117.000000,27.000000,27.000000,21.000000,28.000000,1.600000,2.200000,2.200000,1.000000,2.600000,0.416667,1.833333,2.916667,3.083333,2.833333,0.750000,0.630000,0.000000,0.170000,0.200000,0.000000,0.140000,-1.250000,1.380000,-1.000000,-1.330000,-1.000000,-1.330000,0.290000,0.000000,1.000000,1.000000,2.000000,2.000000,1.000000,2.000000,2.000000,1.000000,0.000000,1.000000,2.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,0.000000,-0.000087,-0.000710,0.000778,0.000595,-0.000070,-0.000242,1.000000
14.808219,1.000000,4.000000,15.000000,1.000000,0.001590,92.000000,92.000000,24.000000,17.000000,28.000000,31.000000,1.800000,2.200000,2.200000,1.142857,3.000000,2.250000,1.750000,2.083333,2.000000,3.583333,0.250000,0.500000,0.000000,0.170000,0.000000,0.330000,0.000000,-0.750000,0.880000,-0.330000,-0.330000,-1.400000,-0.670000,-0.860000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000609,0.000360,0.000378,0.000067,-0.000149,-0.000279,1.000000
14.249315,0.000000,3.000000,17.000000,1.000000,0.033400,106.000000,128.000000,26.000000,20.000000,26.000000,33.000000,1.800000,2.200000,2.200000,1.857143,2.600000,1.416667,1.833333,1.750000,2.416667,2.000000,0.750000,0.380000,0.000000,0.500000,0.000000,0.330000,0.140000,-1.000000,0.500000,-0.330000,-0.170000,-1.000000,0.000000,0.290000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,1.000000,2.000000,0.000089,0.000749,-0.000003,-0.000533,0.000240,-0.000155,1.000000
14.290411,1.000000,5.000000,22.000000,1.000000,0.064600,110.000000,97.000000,28.000000,24.000000,29.000000,38.000000,2.200000,2.400000,2.400000,2.142857,2.400000,1.750000,1.916667,2.416667,2.500000,2.083333,0.500000,0.500000,0.000000,0.170000,0.000000,0.000000,0.000000,-1.250000,1.000000,-1.330000,-1.330000,-0.800000,-0.670000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,1.000000,1.000000,0.000073,-0.000622,0.000099,0.000979,-0.000048,-0.000170,1.000000
14.293151,1.000000,4.000000,15.000000,1.000000,0.013100,119.000000,111.000000,24.000000,20.000000,19.000000,33.000000,2.400000,1.800000,1.800000,1.428571,2.000000,2.583333,1.583333,1.750000,3.166667,3.333333,0.500000,0.250000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.500000,1.380000,-2.000000,-1.670000,-1.800000,-1.330000,-0.710000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000791,-0.001172,-0.000171,-0.000386,-0.000136,-0.000294,1.000000
14.101370,0.000000,2.000000,22.000000,1.000000,0.015000,94.000000,130.000000,20.000000,18.000000,20.000000,30.000000,2.600000,1.800000,1.800000,1.428571,2.200000,1.250000,2.333333,2.500000,2.416667,2.833333,0.500000,0.630000,0.330000,0.000000,0.200000,0.670000,0.000000,-1.500000,0.630000,-1.670000,-1.500000,-1.000000,-0.330000,-0.570000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.001506,-0.001960,-0.000450,0.000021,0.000406,-0.000096,1.000000
14.695890,1.000000,4.000000,18.000000,1.000000,0.013100,98.000000,97.000000,28.000000,17.000000,27.000000,35.000000,2.400000,2.000000,2.000000,2.142857,2.400000,2.333333,2.750000,2.250000,3.000000,2.583333,0.500000,0.500000,0.000000,0.330000,0.000000,0.000000,0.000000,-1.500000,1.000000,-1.670000,-1.500000,-1.400000,-1.000000,0.140000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,-0.000925,0.000098,0.000475,0.000504,0.000004,-0.000200,1.000000
14.424658,0.000000,4.000000,23.000000,1.000000,0.051400,112.000000,109.000000,36.000000,24.000000,26.000000,30.000000,2.600000,3.200000,3.200000,1.428571,3.600000,2.250000,2.750000,3.416667,2.500000,2.083333,0.000000,0.630000,0.330000,0.170000,0.200000,1.000000,0.140000,-1.250000,1.250000,-1.000000,-1.330000,-1.200000,0.330000,0.140000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000908,-0.000268,0.001216,-0.000601,0.000252,-0.000173,1.000000
13.961644,1.000000,4.000000,14.000000,1.000000,0.006550,94.000000,105.000000,17.000000,18.000000,31.000000,30.000000,2.800000,2.000000,2.000000,1.000000,3.400000,1.750000,2.750000,2.416667,2.916667,2.916667,0.500000,0.750000,0.330000,0.500000,0.200000,0.330000,0.430000,-1.500000,1.380000,-1.330000,-0.830000,-1.600000,0.000000,0.290000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000018,0.000571,0.000486,0.000604,-0.000005,-0.000205,1.000000
14.542466,1.000000,4.000000,23.000000,1.000000,0.006530,100.000000,109.000000,29.000000,17.000000,26.000000,37.000000,2.000000,2.200000,2.200000,1.857143,2.800000,0.916667,2.000000,2.750000,3.250000,2.833333,0.750000,0.250000,0.330000,0.170000,0.000000,1.000000,0.000000,-1.000000,0.630000,-1.330000,-0.830000,-0.800000,-0.330000,-0.140000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,-0.000751,0.003283,-0.000188,0.000442,-0.000056,-0.000238,1.000000
14.210959,1.000000,4.000000,23.000000,1.000000,0.004300,129.000000,111.000000,32.000000,20.000000,33.000000,28.000000,2.000000,2.000000,2.000000,1.857143,3.200000,1.333333,2.250000,2.416667,3.166667,2.916667,0.500000,0.500000,0.330000,0.330000,0.200000,1.000000,0.290000,-1.500000,0.880000,-1.670000,-1.000000,-1.000000,0.330000,-0.140000,0.000000,0.000000,0.000000,1.000000,2.000000,0.000000,2.000000,2.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,2.000000,0.000000,1.000000,-0.000296,-0.000889,0.000556,-0.000561,-0.000188,-0.000178,1.000000
14.320548,0.000000,3.000000,17.000000,1.000000,0.003820,104.000000,87.000000,27.000000,20.000000,29.000000,34.000000,2.200000,1.600000,1.600000,1.428571,2.600000,1.916667,1.750000,2.333333,2.833333,2.583333,0.750000,0.630000,0.330000,0.170000,0.400000,0.000000,0.140000,-1.250000,1.380000,-1.670000,-1.670000,-0.800000,0.000000,-0.570000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000851,0.000584,-0.000936,-0.000993,-0.000009,-0.000262,1.000000
14.835616,0.000000,2.000000,10.000000,1.000000,0.083100,79.000000,93.000000,26.000000,20.000000,26.000000,31.000000,2.189231,2.343077,2.343077,1.827473,2.707692,1.700000,2.092000,2.338667,2.328667,2.255333,0.750000,0.500000,0.000000,0.170000,0.000000,0.000000,0.290000,-0.750000,1.130000,-1.330000,-1.170000,-1.400000,-1.000000,0.140000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000230,-0.001644,-0.002708,0.001290,-0.000058,-0.000459,1.000000
14.230137,0.000000,4.000000,15.000000,1.000000,0.015000,98.000000,88.000000,22.000000,18.000000,28.000000,28.000000,2.600000,2.400000,2.400000,1.857143,1.800000,2.083333,2.083333,1.750000,1.666667,2.250000,0.500000,0.500000,0.330000,0.000000,0.000000,0.000000,0.000000,-1.750000,0.750000,-0.670000,-1.500000,-1.600000,-1.000000,-0.570000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000276,0.001637,-0.000631,0.000835,-0.000386,-0.000437,1.000000
14.161644,1.000000,4.000000,18.000000,1.000000,0.025500,117.000000,97.000000,23.000000,17.000000,18.000000,36.000000,1.600000,2.200000,2.200000,1.000000,3.400000,0.500000,2.333333,2.916667,3.166667,3.500000,0.250000,0.500000,0.330000,0.000000,0.000000,1.000000,0.430000,-1.000000,1.380000,-1.000000,-1.170000,-1.800000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,2.000000,1.000000,2.000000,2.000000,1.000000,0.000000,1.000000,2.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,-0.000642,-0.000027,-0.000719,-0.000258,-0.000032,-0.000375,1.000000
14.649315,0.000000,4.000000,22.000000,1.000000,0.001550,135.000000,122.000000,20.000000,18.000000,20.000000,32.000000,2.000000,2.000000,2.000000,2.142857,2.800000,1.500000,2.583333,1.916667,2.333333,3.000000,0.750000,0.500000,0.330000,0.000000,0.000000,0.670000,0.140000,-1.000000,0.750000,-1.670000,-1.000000,-1.000000,-0.670000,-0.570000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,1.000000,2.000000,0.000000,1.000000,2.000000,-0.000390,0.000942,-0.001828,0.000576,-0.000412,-0.000440,1.000000
14.200000,0.000000,2.000000,14.000000,1.000000,0.011100,98.000000,105.000000,35.000000,20.000000,30.000000,30.000000,1.600000,2.200000,2.200000,1.857143,3.200000,2.000000,2.583333,2.250000,2.416667,2.333333,0.250000,0.500000,0.330000,0.330000,0.200000,0.670000,0.000000,-1.250000,1.000000,-0.330000,-0.670000,-0.200000,-0.330000,0.430000,0.000000,1.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,1.000000,2.000000,-0.000053,0.000844,-0.003969,0.000808,-0.000009,-0.000467,1.000000
14.572603,0.000000,2.000000,17.000000,0.000000,0.005840,119.000000,115.000000,25.000000,23.000000,33.000000,34.000000,2.800000,2.000000,2.000000,1.285714,3.400000,1.416667,2.000000,2.250000,2.083333,2.250000,0.500000,0.380000,0.330000,0.330000,0.400000,1.000000,0.140000,-1.250000,-0.380000,-1.670000,-1.500000,-1.200000,-0.330000,-0.710000,0.000000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,-0.000297,0.001715,-0.000443,0.000949,-0.000119,-0.000402,1.000000
14.065753,0.000000,2.000000,18.296610,1.000000,0.038700,104.000000,103.000000,28.000000,21.000000,27.000000,32.000000,3.200000,2.000000,2.000000,2.000000,2.800000,1.500000,2.333333,2.000000,2.416667,2.083333,0.500000,0.750000,0.000000,0.170000,0.000000,0.670000,0.290000,-2.000000,1.130000,-2.000000,-2.000000,-1.800000,-0.330000,-1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.001124,0.000116,-0.001028,0.000453,-0.000372,-0.000383,1.000000
14.260274,1.000000,4.000000,20.000000,1.000000,0.005070,106.000000,111.000000,24.000000,22.000000,18.000000,31.000000,2.200000,2.000000,2.000000,2.285714,3.000000,1.583333,2.000000,1.916667,2.333333,2.416667,0.500000,0.750000,0.330000,0.170000,0.600000,1.000000,0.290000,-1.250000,1.130000,-1.670000,-0.830000,-1.400000,0.000000,-0.570000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001180,0.002164,-0.000674,0.000258,0.000101,-0.000382,1.000000
14.624658,0.000000,4.000000,16.955056,1.000000,0.013100,92.000000,103.000000,29.000000,20.000000,31.000000,25.000000,2.000000,2.400000,2.400000,2.000000,2.800000,1.666667,1.666667,2.416667,2.500000,2.916667,0.250000,0.630000,0.000000,0.000000,0.200000,1.000000,0.000000,-1.250000,1.380000,-1.670000,-1.330000,-1.200000,1.330000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,2.000000,1.000000,2.000000,0.000000,2.000000,0.000000,2.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.001783,0.001005,0.000996,0.000425,-0.000220,-0.000413,1.000000
14.339726,1.000000,4.000000,16.484127,1.000000,0.159000,92.000000,105.000000,29.000000,21.000000,30.000000,31.000000,3.000000,2.600000,2.600000,1.857143,2.600000,2.500000,1.750000,2.333333,2.416667,3.000000,0.593985,0.518346,0.219098,0.357368,0.306767,0.488797,0.332331,-1.270677,0.937895,-1.069850,-1.118947,-1.177444,-0.223083,0.007068,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000242,0.001544,-0.000931,0.000152,0.000088,-0.000223,1.000000
14.887671,1.000000,4.000000,16.000000,0.000000,0.018200,79.000000,122.000000,24.000000,25.000000,36.000000,37.000000,2.200000,2.400000,2.400000,1.571429,1.800000,1.416667,1.833333,3.166667,1.666667,2.250000,0.500000,0.880000,0.330000,0.330000,0.200000,0.670000,0.710000,-0.500000,0.130000,0.000000,-0.670000,-0.600000,-0.330000,-0.430000,4.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,2.000000,1.000000,1.000000,-0.001199,0.001912,-0.000533,-0.000072,-0.000105,-0.000284,1.000000
14.904110,0.000000,4.000000,9.000000,0.000000,0.020200,119.000000,105.000000,22.000000,15.000000,31.000000,31.000000,3.200000,2.400000,2.400000,2.428571,2.600000,2.583333,1.750000,2.333333,2.666667,2.416667,0.250000,0.380000,0.330000,0.330000,0.400000,0.670000,0.000000,-1.000000,1.130000,-1.000000,-1.170000,-0.600000,-0.670000,0.570000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000479,0.002547,-0.005908,0.000227,0.000270,-0.000441,1.000000
14.293151,0.000000,2.000000,11.000000,1.000000,0.038700,94.000000,105.000000,34.000000,15.000000,23.000000,30.000000,2.200000,2.000000,2.000000,2.000000,2.400000,2.333333,1.666667,2.250000,2.583333,2.000000,0.250000,0.380000,0.670000,0.330000,0.200000,0.670000,0.000000,-1.000000,0.880000,-1.330000,-1.000000,-0.600000,-0.670000,0.140000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,0.000462,-0.000224,-0.002285,-0.000769,0.000126,-0.000514,1.000000
14.510000,1.000000,4.000000,24.000000,1.000000,0.003890,100.987179,104.974359,29.000000,27.000000,23.000000,35.000000,2.000000,2.000000,2.000000,1.714286,2.800000,1.666667,2.166667,2.500000,2.666667,2.000000,0.500000,0.500000,0.000000,0.170000,0.000000,1.000000,0.000000,-1.750000,0.750000,-1.330000,-1.170000,-1.200000,0.000000,0.140000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000427,-0.000146,0.000342,-0.000662,0.000126,-0.000331,1.000000
